2021-05-07 15:20:00.787,6.97283,7.69915,8.20179,8.07906,8.65614,8.73274,8.65614,8.82756,9.12437,9.39412,9.82725,9.25123,10.2095,10.4034,9.86108,10.323,10.6408,10.7342,10.4513,10.2095,10.4513,10.4034,9.67355,10.6094,10.5937,10.6408,10.5937,10.0782,8.80868,8.73274,17.9265,20.8148,23.6671,24.4969,25.4176,25.8656,25.352,25.5548,26.0708,25.8076,25.7107,25.7107,25.8399,27.367,26.6457,27.0488,26.8263,26.6457,25.6263,24.3469,24.0787,22.7707,21.2893,19.8987,18.8413,17.3603,15.1476,11.6849,10.6094,9.39412,0.57708,0.81611,0.57708,0.81611,1.2904,0.81611,0.57708,0.81611,0.81611,1.1542,0.81611,0.57708,0.81611,1.2904,1.1542,1.2904,1.1542,1.2904,0.81611,1.1542,1.2904,1.1542,0.81611,1.1542,0.81611,1.2904,0.81611,0.81611,0.81611,0.81611
2021-05-07 15:20:00.987,7.5018,8.0375,8.5202,8.4021,8.5202,8.0375,8.0375,7.5018,7.1378,7.0439,6.4517,6.1342,5.7994,5.3202,5.1614,5.3202,4.507,4.0804,4.0804,3.5101,3.3648,2.5807,2.3793,2.8853,2.9424,3.3648,3.3648,2.5807,3.3648,2.3793,16.4133,20.0979,22.0494,22.0947,23.6665,23.8905,23.5466,22.5053,23.3691,23.6876,22.8868,23.0391,23.6594,24.4962,24.78,24.0018,24.4826,23.5395,23.497,22.7628,22.1173,20.8142,20.1558,18.6096,18.1108,16.6549,13.2849,12.2413,9.39385,8.95837,1.1541,1.2903,1.8248,1.2903,1.2903,1.2903,1.2903,1.2903,1.2903,1.2903,1.2903,1.6322,1.1541,1.2903,1.2903,1.1541,1.2903,1.2903,1.2903,0.81609,1.1541,1.2903,0.81609,0.81609,0.81609,0.57706,0.81609,0.57706,0.57706,0.81609
2021-05-07 15:20:01.173,2.8854,2.8854,3.2645,3.5102,2.8854,3.1077,3.1077,3.3649,3.6498,3.3649,4.2012,4.6526,4.9306,5.4747,5.7708,6.0249,6.4519,6.7298,6.4519,6.1344,7.0205,6.7545,6.2421,6.9249,7.0441,7.1381,6.9729,7.2995,6.5797,6.5797,14.1943,16.8048,18.7262,19.183,21.2346,20.9027,21.1875,20.6462,20.9027,20.9107,20.468,21.2816,22.0351,21.9745,22.6242,22.1707,22.4468,22.5357,22.0502,20.9743,21.1875,20.1317,18.1207,17.5512,16.8246,16.8246,13.1847,12.4307,11.1003,9.878,0.81611,1.1542,0.81611,1.1542,1.6322,1.2904,1.1542,0.81611,0.57708,0.81611,1.2904,0.57708,0.81611,1.1542,0.57708,1.2904,1.2904,1.1542,1.2904,1.2904,1.2904,1.2904,1.1542,0.81611,1.2904,1.2904,0.81611,1.1542,0.81611,0.81611
2021-05-07 15:20:01.377,6.3711,7.0409,6.5767,5.681,5.681,5.4721,4.3929,3.6481,2.8841,2.3073,1.6315,1.6315,2.3783,3.1062,2.9412,3.8694,4.1993,4.6504,5.4721,5.4417,6.0221,5.318,5.7969,5.7102,5.7682,5.7682,6.3711,5.7682,5.8824,5.4721,11.3326,14.1878,16.0682,17.5716,18.431,18.5749,19.1742,18.7176,19.0698,19.2089,18.7797,19.1047,19.3899,19.5863,20.3199,20.4424,19.3899,19.1047,18.3315,17.6566,16.7674,15.0967,13.8915,12.703,11.7648,10.0901,7.69567,6.72676,4.92831,4.0787,1.6315,1.824,1.2898,1.1536,1.2898,1.1536,1.2898,1.1536,1.2898,1.2898,0.81574,1.2898,1.1536,1.2898,1.2898,1.2898,0.81574,0.81574,0.81574,0.57682,0.81574,0.57682,0.57682,0.57682,0.57682,0.81574,0.81574,0.81574,0.57682,0.57682
2021-05-07 15:20:01.577,6.7499,7.0393,7.5191,7.7585,7.5851,7.8438,7.1332,7.5191,7.694,7.5191,7.694,8.3171,8.7268,9.0081,9.1182,9.5459,9.5459,9.5109,9.4584,9.227,9.4584,8.9526,8.7838,9.0266,9.2988,9.3878,9.245,8.9711,8.0736,7.4969,17.117,20.5837,24.4735,24.4667,26.2123,26.5338,27.1104,27.2755,28.1692,27.0305,27.6869,27.5666,27.1778,29.1783,28.1574,27.1778,28.6317,28.0272,27.1104,24.8042,24.636,24.0969,21.9217,21.3452,18.3908,18.209,16.0232,13.4999,11.3594,10.6336,1.8236,1.8236,2.0793,1.8236,2.0793,2.0793,2.3777,2.0793,1.7301,1.8236,2.0793,1.7301,1.6311,1.2895,1.7301,2.0793,1.8236,1.2895,2.0793,1.1534,1.6311,1.2895,1.2895,1.2895,1.1534,0.81556,1.1534,1.2895,0.81556,1.1534
2021-05-07 15:20:01.781,5.2237,6.1322,5.8829,5.6815,5.9392,5.3184,4.8949,4.6149,4.9624,5.4726,5.4726,5.6815,6.5773,7.2281,7.3875,7.5875,8.1988,8.0761,8.1581,8.6722,8.653,8.2594,8.5173,8.7865,9.121,9.0294,9.3195,8.7865,8.2594,7.3875,18.6033,21.6536,24.832,26.1186,27.6955,28.2192,28.4775,28.0062,28.0951,28.2899,28.3193,27.7435,28.5999,28.7392,29.3067,29.033,28.3604,28.0062,26.8164,25.9268,25.5519,23.9034,23.2827,21.9284,20.4604,19.2538,17.1223,15.2733,13.7604,11.6806,1.6316,1.2899,2.0799,1.8242,1.6316,1.7306,1.6316,2.3075,1.6316,1.8242,1.2899,1.2899,1.8242,1.6316,1.2899,1.8242,1.6316,1.2899,2.0799,1.2899,1.8242,1.2899,1.2899,1.6316,1.1537,1.2899,0.81581,0.81581,0.57686,1.1537
2021-05-07 15:20:01.986,5.9238,6.1969,6.0071,6.1163,5.8677,5.428,5.1463,4.7446,5.3047,5.1783,5.3047,5.8677,6.2236,7.117,6.9284,7.5019,7.8259,8.137,8.2981,8.3775,8.4953,8.7638,8.5535,9.2776,9.3664,9.0974,9.4893,9.2776,8.5535,8.137,18.5284,21.4823,25.1194,26.2473,28.0224,28.105,28.052,27.8387,28.246,28.246,27.2619,27.2619,27.8328,28.9578,28.246,28.3104,27.7732,28.052,26.7656,25.4012,25.5507,24.275,22.8416,21.3586,20.4884,19.9729,17.078,14.7928,12.4472,11.3481,1.8195,1.8195,2.0745,2.3723,2.0745,2.3723,2.0745,1.8195,1.8195,2.0745,1.7261,1.6274,1.7261,2.0745,2.0745,1.7261,1.6274,1.8195,2.0745,1.2866,1.8195,1.2866,1.1507,0.8137,1.1507,1.2866,1.2866,1.2866,1.2866,1.2866
2021-05-07 15:20:02.171,8.1606,8.8082,8.4019,8.262,8.0373,7.7419,7.2991,6.4516,6.5793,6.2417,6.0245,5.7704,5.8847,6.2417,5.2254,5.7704,5.4743,5.941,5.6832,6.0245,6.5793,5.7704,6.2417,6.0245,6.4516,6.4516,6.5793,6.4516,5.8847,5.7704,18.5464,21.3584,24.8732,26.1141,26.6004,26.4309,26.6442,26.8248,27.2375,26.5691,27.4142,27.3655,27.5112,28.228,27.4142,27.848,27.9375,27.9197,27.1947,24.8196,24.8129,24.4887,22.2892,22.2742,20.328,18.4744,17.2149,14.6096,12.9675,11.5409,1.1541,1.6321,1.1541,2.0806,1.7311,2.0806,1.2903,1.2903,1.2903,1.1541,1.2903,1.2903,1.2903,1.2903,1.2903,1.7311,1.6321,1.2903,1.2903,1.6321,1.1541,1.2903,1.2903,1.1541,1.2903,1.8248,1.6321,1.2903,0.57704,0.81606
2021-05-07 15:20:02.799,4.2013,4.9307,4.9644,5.2258,5.7129,5.7709,6.1346,6.3742,6.5799,6.9491,6.9491,6.9491,7.3452,7.5022,7.8493,7.7425,7.8493,7.8493,7.5244,7.3452,7.5244,7.0443,6.5799,6.9731,6.9731,6.7547,5.6837,5.6837,4.9307,4.0397,15.181,17.2164,19.7565,20.0991,20.9748,21.29,21.1724,21.2195,20.9828,21.4769,21.7236,21.4148,21.6853,22.4771,22.2013,21.6929,21.4459,21.4148,21.2822,19.0441,18.8419,17.7779,15.4851,14.4735,12.7745,11.6853,9.82757,8.20206,6.92514,6.2155,1.7313,2.4484,1.8249,2.0807,2.3794,2.0807,1.8249,1.8249,1.6323,1.7313,1.2904,1.6323,1.7313,1.6323,2.0807,1.8249,1.6323,1.8249,1.2904,1.2904,1.8249,1.6323,1.8249,1.2904,1.2904,1.2904,1.2904,1.2904,0.81614,0.57709
2021-05-07 15:20:03.183,1.8212,1.8212,2.0765,1.7277,2.0765,1.6289,1.7277,2.3745,2.4434,2.9366,3.8633,4.6432,5.3096,5.7012,5.6721,6.7409,7.0299,7.509,7.7481,7.5749,7.509,7.4869,7.2848,7.509,7.509,6.9349,6.9349,6.122,5.7878,5.1511,14.4323,17.1811,19.0748,19.3081,20.3534,20.1157,20.2554,19.6992,19.6149,19.6571,19.5895,19.9917,20.8047,20.9318,21.8011,22.0507,21.9527,21.4329,21.7097,21.129,21.2464,20.2308,19.5471,18.51,17.6289,16.9479,14.7168,12.9932,10.8663,9.58509,1.8212,1.2878,1.7277,1.6289,1.7277,2.0765,1.8212,1.2878,1.2878,1.1518,1.2878,1.2878,1.2878,1.6289,1.2878,1.2878,1.6289,1.1518,1.6289,1.1518,1.2878,1.2878,1.1518,1.2878,1.1518,0.81446,0.81446,0.81446,0.81446,0.57591
